stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url
PB348,PB348,PB348-Av. Los Zapadores Esq. / El Guanaco,-33.3867137918321,-70.6568581375495,
PB1616,PB1616,PB1616-Diego Silva Henríquez Esq. / Armando Carrera,-33.3841747716712,-70.6586247585572,
PB350,PB350,PB350-Diego Silva Henríquez Esq. / General Gambino,-33.384042173312,-70.6603780140834,
PB351,PB351,PB351-Diego Silva Henríquez Esq. / Mercedes,-33.3838901097108,-70.6627199839147,
PB352,PB352,PB352-Diego Silva Henríquez Esq. / Irma,-33.383680540207,-70.6661836644697,
PB353,PB353,PB353-Diego Silva Henríquez Esq. / Auquinco,-33.3836530175637,-70.6691069747775,
PB354,PB354,PB354-Diego Silva Henríquez Esq. / Pedro Fontova,-33.3840919830452,-70.6718200238111,
PB355,PB355,PB355-Diego Silva Henríquez Esq. / Tupungato,-33.3843859638896,-70.674453027126,
PB356,PB356,PB356-Diego Silva Henríquez Esq. / Cdlla. De Los Andes,-33.3841569585308,-70.6773162619726,
PB357,PB357,PB357-Diego Silva Henríquez Esq. / Tupungato,-33.3842268672716,-70.6787070213047,
PG249,PG249,PG249-Trinidad Ramírez Esq. / Carlos Casanueva,-33.5429436381747,-70.6683705390116,
PG250,PG250,PG250-Trinidad Ramírez Esq. / Los Aromos,-33.5421110317471,-70.6712793938185,
PG415,PG415,PG415-Trinidad Ramírez Esq. / Argentina,-33.5407505638041,-70.6760494836598,
PG416,PG416,PG416-Trinidad Ramírez Esq. / Los Nogales,-33.5394885144733,-70.6804256713646,
PG417,PG417,PG417-Trinidad Ramírez Esq. / Capricornio,-33.5385197773745,-70.683781036157,
PH233,PH233,PH233-Parada  / Mercado   De Santiago,-33.5379850190398,-70.6882573935236,
PH234,PH234,PH234-Avenida Lo Espejo Esq. / La Divisa,-33.5361176025077,-70.6934639881496,
PH235,PH235,PH235-Avenida Lo Espejo Esq. / Ferrari,-33.5350035775901,-70.6964919927267,
PH236,PH236,PH236-Maipú Esq. / Centenario,-33.5330606137627,-70.6976305660518,
PG265,PG265,PG265-Avenida Lo Espejo Esq. / Avenida La Divisa,-33.536327397538,-70.693105823822,
PG266,PG266,PG266-Parada  / Mercado   De Santiago,-33.53821468662,-70.6880080375168,
PG411,PG411,PG411-Avenida Lo Espejo Esq. / Pasaje 9,-33.539749437529,-70.6838107007839,
PG412,PG412,PG412-Avenida Lo Espejo Esq. / Los Nogales,-33.5406914940312,-70.6812372618882,
PG413,PG413,PG413-Avenida Lo Espejo Esq. / Pérez Román,-33.542281575979,-70.676879856009,
PG251,PG251,PG251-Avenida Lo Espejo Esq. / Nabus,-33.5436679590675,-70.673083011526,
PG252,PG252,PG252-Parada 3 / Paradero 28   Gran Avenida,-33.5453329596124,-70.668539132598,
PB360,PB360,PB360-Diego Silva Henríquez Esq. / Tupungato,-33.384385855469,-70.6789270096133,
PB361,PB361,PB361-Diego Silva Henríquez Esq. / Cdlla. De Los Andes,-33.3842529152807,-70.6774360307778,
PB362,PB362,PB362-Diego Silva Henríquez Esq. / Tupungato,-33.3844639375713,-70.6748760248018,
PB363,PB363,PB363-Diego Silva Henríquez Esq. / Pedro Fontova,-33.3842500203095,-70.6722049915762,
PB364,PB364,PB364-Diego Silva Henríquez Esq. / Avenida La Palmilla,-33.3839499694839,-70.6704070363622,
PB365,PB365,PB365-Diego Silva Henríquez Esq. / Alberto González,-33.3835190524106,-70.6677570379815,
PB366,PB366,PB366-Diego Silva Henríquez Esq. / Inés De Suárez,-33.3838148674809,-70.6656369118131,
PB367,PB367,PB367-Diego Silva Henríquez Esq. / Zaragoza,-33.3840191472518,-70.6627950021772,
PB368,PB368,PB368-Diego Silva Henríquez Esq. / General Gambino,-33.3841252859706,-70.6611680967384,
PB369,PB369,PB369-Diego Silva Henríquez Esq. / Av. El Guanaco,-33.3843651875416,-70.6575770350172,
PB370,PB370,PB370-Av. Diego Silva H. Esq. / Hubert Benítez,-33.3846192440595,-70.6540190064062,
PB1637,PB1637,PB1637-Lavalleja Esq. / Av. Zapadores,-33.3869162816551,-70.6540204819257,
PB720,PB720,PB720-Av. Los Zapadores Esq. / Juan Cristóbal,-33.3874503006691,-70.6505539532866,
PB721,PB721,PB721-Av. Los Zapadores Esq. / José Miguel Carrera,-33.3881294160056,-70.6486678433291,
PB722,PB722,PB722-Av. Los Zapadores Esq. / Freirina,-33.3892694064563,-70.6461590173949,
PB723,PB723,PB723-Av. Los Zapadores Esq. / Nueva Recoleta,-33.3903609128106,-70.6439021757685,
PB725,PB725,PB725-Av. Los Zapadores Esq. / Dora,-33.3913856013687,-70.6397957432095,
PB726,PB726,PB726-Av. Los Zapadores Esq. / José Santos Ossa,-33.3918459152031,-70.6375028444842,
PB728,PB728,PB728-Av. Los Zapadores Esq. / Santa Ana,-33.3937856682065,-70.6324859924946,
PB729,PB729,PB729-Av. Los Zapadores Esq. / San José,-33.3951246300435,-70.6298820210582,
PB730,PB730,PB730-Parada 3 / Plaza El Salto,-33.3966387404503,-70.6269090182745,
PE1276,PE1276,PE1276-Parada 3 / Paradero 17   Av.Vicuña Mackenna,-33.5321092319799,-70.5946309986743,
PE190,PE190,PE190-Santa Julia Esq. / Pasaje La Lloica,-33.532369217262,-70.5969382571347,
PE191,PE191,PE191-Santa Julia Esq. / Manutara,-33.5322163906767,-70.5991133368486,
PE192,PE192,PE192-Lircay Esq. / Rojas Magallanes,-33.5353264096418,-70.6011559254876,
PE884,PE884,PE884-Rojas Magallanes Esq. / Pasaje Chanco,-33.5354640560052,-70.6025810092507,
PE1385,PE1385,PE1385-Parada 7 / (M) Pedrero,-33.5086724074423,-70.6105129113946,
PC144,PC144,PC144-Parada  / Estadio Palestino,-33.3886829264907,-70.5446880266438,
PC115,PC115,PC115-Avenida Las Condes Esq. / Psje. Las Condes,-33.3875843684922,-70.5390340223167,
PC293,PC293,PC293-Avenida Las Condes Esq. / Psje. Las Condes,-33.3894229130382,-70.540577985659,
PC116,PC116,PC116-Avenida Las Condes Esq. / G. Fuenzalida,-33.3920792248342,-70.5430503020121,
PC1104,PC1104,PC1104-Av. Padre Hurtado Esq. / Chesterton,-33.3947193893017,-70.545178762715,
PC117,PC117,PC117-Av. Padre Hurtado Esq. / El Alamein,-33.3962418841593,-70.5444269738169,
PC118,PC118,PC118-Av. Padre Hurtado Esq. / Bocaccio,-33.4005029015351,-70.5445100037294,
PC119,PC119,PC119-Av. Padre Hurtado Esq. / Edimburgo,-33.4022869331887,-70.5444020104705,
PC120,PC120,PC120-Av. Padre Hurtado Esq. / Paraná,-33.4043529228302,-70.5440229847179,
PC1067,PC1067,PC1067-Parada 4 / (M) Los Dominicos,-33.4084198421375,-70.5451780013591,
PC662,PC662,PC662-Av. Padre Hurtado -Sur Esq. / Círculo Apolo,-33.4102234243003,-70.5419075972902,
PC663,PC663,PC663-Av. Padre Hurtado -Sur Esq. / Río Guadiana,-33.4129699716359,-70.5408009814681,
PC664,PC664,PC664-Av. Padre Hurtado -Sur Esq. / Av. Cristóbal Colón,-33.4161669302557,-70.539175945728,
PC543,PC543,PC543-Av. Cristóbal Colón Esq. / Visviri,-33.4166019199425,-70.5409729990918,
PC544,PC544,PC544-Av. Cristóbal Colón Esq. / Río Guadiana,-33.4171168531772,-70.5449359763681,
PC545,PC545,PC545-Av. Cristóbal Colón Esq. / Imperial,-33.4173688432867,-70.5469080282397,
PC546,PC546,PC546-Av. Cristóbal Colón Esq. / Guernica,-33.4176579221586,-70.5491498202737,
PC547,PC547,PC547-Parada 4 / Rotonda Atenas,-33.4179617608813,-70.5521180165757,
PC125,PC125,PC125-Avenida Tomás Moro Esq. / Nicosia,-33.4206747461442,-70.5533370434834,
PC443,PC443,PC443-Avenida Tomás Moro Esq. / A. De Camargo,-33.4219927977246,-70.5535740021833,
PC126,PC126,PC126-Avenida Tomás Moro Esq. / Alejandro Fleming,-33.4251697519996,-70.554104044939,
PC127,PC127,PC127-Avenida Tomás Moro Esq. / Latadia,-33.4270897439658,-70.5542649650214,
PC128,PC128,PC128-Parada 3 / Rotonda   Tomás Moro,-33.4300610687779,-70.5544000026038,
PD1380,PD1380,PD1380-Alc. M. De La Lastra Esq. / Alberto Jenschke,-33.4324654218593,-70.5547131735627,
PD238,PD238,PD238-Alc. M. De La Lastra Esq. /  Alc. Rutilio Rivas,-33.4343058756392,-70.554844742054,
PD239,PD239,PD239-Avenida Salvador Esq. / Nocedal,-33.4368347682179,-70.5563929795851,
PD240,PD240,PD240-Avenida Salvador Esq. / Av. Príncipe De Gales,-33.4385376904045,-70.5565530096439,
PD241,PD241,PD241-Príncipe De Gales Esq. / V. Pérez Rosales,-33.4394611859218,-70.5523559143106,
PD242,PD242,PD242-V. Pérez Rosales Esq. / Avenida Echeñique,-33.44210681497,-70.5532420002553,
PD243,PD243,PD243-V. Pérez Rosales Esq. / Av. Simón Bolivar,-33.4443848126669,-70.5522970027574,
PD244,PD244,PD244-V. Pérez Rosales Esq. / A. De Henares,-33.4468829273593,-70.5514828199606,
PD245,PD245,PD245-V. Pérez Rosales Esq. / José Zapiola Cortez,-33.4490057641041,-70.551425953429,
PD246,PD246,PD246-V. Pérez Rosales Esq. / Avenida Larraín,-33.450842762323,-70.5513870185428,
PD247,PD247,PD247-Avenida Larrain Esq. / El Olmo,-33.4511498376921,-70.5493630297145,
PD248,PD248,PD248-Parada  / Aeródromo   Tobalaba,-33.4508927202592,-70.5467589198475,
PD249,PD249,PD249-Avenida Larrain Esq. / Jorge Alessandri,-33.4512119880531,-70.5438162545046,
PD250,PD250,PD250-Parada 3 / Hospital Militar,-33.4519419123913,-70.5401609802222,
PD251,PD251,PD251-Dip. Laura Rodríguez Esq. / Pasaje 16,-33.4537829005998,-70.5403450149071,
PD252,PD252,PD252-Dip. Laura Rodríguez Esq. / Melinka,-33.4560669500483,-70.5406678327178,
PD253,PD253,PD253-Dip. Laura Rodríguez Esq. / Talinay,-33.4582079332649,-70.5409859865242,
PD254,PD254,PD254-Talinay Esq. / Jorge Alessandri,-33.4581488509368,-70.5451769573531,
PD255,PD255,PD255-Parada  / Lider - La Reina,-33.4606048725727,-70.5468280122039,
PD1379,PD1379,PD1379-Jorge Alessandri Esq. / Av. José Arrieta,-33.4628353433575,-70.5475683143934,
PD256,PD256,PD256-Av. José Arrieta Esq. / Mariano Sánchez F.,-33.4626098475461,-70.5506849663229,
PD257,PD257,PD257-Av. José Arrieta Esq. / Jacinto Chacón,-33.4625207418455,-70.5528080028957,
PD258,PD258,PD258-Av. José Arrieta Esq. / Tobias Barros,-33.4625127675849,-70.5548159549264,
PD1373,PD1373,PD1373-Av. José Arrieta Esq. / Diego Rojas,-33.4625127717767,-70.5562153691035,
PD259,PD259,PD259-Av. José Arrieta Esq. / Bramante,-33.4624956998843,-70.5576590228178,
PD260,PD260,PD260-Av. José Arrieta Esq. / Julio Montebruno,-33.4624711133203,-70.5596192239733,
PD657,PD657,PD657-Av. José Arrieta Esq. / Dragones De La Reina,-33.4622610949596,-70.5628288511603,
PD261,PD261,PD261-Av. José Arrieta Esq. / J. Carrera -Sur,-33.4612305745179,-70.5658829690864,
PD262,PD262,PD262-Av. José Arrieta Esq. / Paula Jaraquemada,-33.4601236097861,-70.5689927687148,
PD263,PD263,PD263-Av. José Arrieta Esq. / Av. A. Vespucio,-33.4591302394427,-70.5716874003708,
PE1275,PE1275,PE1275-Av. Vicuña Mackenna Esq. / Rojas Magallanes,-33.5355668382493,-70.5931322748333,
PE1273,PE1273,PE1273-Parada 3 / Paradero 19   Av.Vicuña Mackenna,-33.5391902512276,-70.591466969651,
PE1345,PE1345,PE1345-Parada 3 / Paradero 20   Av.Vicuña Mackenna,-33.5432753155928,-70.5896098851823,
PE657,PE657,PE657-Santa Amalia Esq. / Av. Walker Martínez,-33.5433133525626,-70.5920298869703,
PE658,PE658,PE658-Santa Amalia Esq. / Manutara,-33.543257294745,-70.5947566051771,
PE1344,PE1344,PE1344-Santa Amalia Esq. / Marte,-33.5428611963479,-70.5971477253891,
PE659,PE659,PE659-Santa Amalia Esq. / El Algarrobo,-33.5428185662804,-70.5997549127476,
PE660,PE660,PE660-Santa Amalia Esq. / Av. Santa Raquel,-33.5427702559727,-70.6032622228685,
PE197,PE197,PE197-Avenida Trinidad Esq. / Río Mañihuales,-33.5466863998961,-70.605389815459,
PE198,PE198,PE198-Avenida Trinidad Esq. / Las Gardenias,-33.5466799534551,-70.6081760248082,
PE199,PE199,PE199-Avenida Trinidad Esq. / Punta Arenas,-33.5466269156669,-70.6103179634911,
PE200,PE200,PE200-Avenida Trinidad Esq. / Isla Quiriquina,-33.5465448907349,-70.6128679760613,
PE201,PE201,PE201-Avenida Trinidad Esq. / Coronel,-33.5463738880469,-70.6147211210896,
PE202,PE202,PE202-Bahía Catalina Esq. / Higueritas,-33.548162756773,-70.614456928526,
PE203,PE203,PE203-Bahía Catalina Esq. / Río Yeso,-33.5503959455523,-70.6138200376286,
PE204,PE204,PE204-Bahía Catalina Esq. / Pedro Lira,-33.551791935285,-70.6134279880846,
PE205,PE205,PE205-Bahía Catalina Esq. / Sn. José De La Estrella,-33.5539108793866,-70.6128240377603,
PE206,PE206,PE206-Bahía Catalina Esq. / Santo Tomás,-33.5554189579173,-70.6123769545517,
PE207,PE207,PE207-Bahía Catalina Esq. / El Trombón,-33.5569175875942,-70.6119558556841,
PG275,PG275,PG275-Bahía Catalina Esq. / Los Timbales,-33.5578708998514,-70.6116859702495,
PG276,PG276,PG276-Bahía Catalina Esq. / General  Arriagada,-33.5595579348787,-70.6112150288365,
PG277,PG277,PG277-Bahía Catalina Esq. / San Miguel,-33.561802860619,-70.6105688291412,
PE1330,PE1330,PE1330-Bahía Catalina Esq. / María Elena,-33.563564693856,-70.6102885033733,
PE209,PE209,PE209-Bahía Catalina Esq. / Pleamar,-33.5661759271505,-70.6098919724664,
PE210,PE210,PE210-Bahía Catalina Esq. / Lontananza,-33.5690639361099,-70.6094669465586,
PE1305,PE1305,PE1305-Troncal Sn. Francisco Esq. / 4 Oriente,-33.5703299562498,-70.6108060448458,
PF166,PF166,PF166-4 Oriente Esq. / Borde Sur,-33.5732160195596,-70.6108833613093,
PF267,PF267,PF267-4 Oriente Esq. / Cabo Leones,-33.5759979556539,-70.6103629654177,
PF781,PF781,PF781-4 Oriente Esq. / Cabo Vírgenes,-33.577652982638,-70.6100640262727,
PF794,PF794,PF794-Cabo Vírgenes Esq. / Los Cipreses,-33.5775509680493,-70.6067670364813,
PF869,PF869,PF869-Los Cipreses Esq. / Cabo Leones,-33.5757513638267,-70.6067972482437,
PF827,PF827,PF827-Cabo De Hornos Esq. / Bahía Catalina,-33.5741948643543,-70.6083338996911,
PF164,PF164,PF164-Bahía Catalina Esq. / Jazmín De La India,-33.5724662200727,-70.6087808148237,
PF165,PF165,PF165-Bahía Catalina Esq. / Troncal Sn.Francisco,-33.570189004171,-70.6091719635175,
PE211,PE211,PE211-Bahía Catalina Esq. / Recalada Sur,-33.5690291312477,-70.6093418741055,
PE212,PE212,PE212-Bahía Catalina Esq. / Tegualda,-33.5660469542419,-70.6098029676479,
PE213,PE213,PE213-Bahía Catalina Esq. / María Elena,-33.5639549164157,-70.6101079881211,
PE214,PE214,PE214-Bahía Catalina Esq. / San Miguel,-33.5622149810813,-70.6103619027369,
PE215,PE215,PE215-Bahía Catalina Esq. / Cuarzo,-33.5589670997265,-70.6112469263847,
PE216,PE216,PE216-Bahía Catalina Esq. / Agata,-33.5569949569942,-70.6118180195602,
PE217,PE217,PE217-Bahía Catalina Esq. / Sn. José De La Estrella,-33.5541908904398,-70.6126030514118,
PE218,PE218,PE218-Bahía Catalina Esq. / Pablo Vi,-33.5521629064038,-70.61318198837,
PE219,PE219,PE219-José Miguel Carrera Esq. / Punta Arenas,-33.550572914976,-70.6109200174297,
PE220,PE220,PE220-José Miguel Carrera Esq. / Sta. M. De La Estrella,-33.55063401998,-70.6088590185381,
PE221,PE221,PE221-José Miguel Carrera Esq. / Avenida Uno,-33.5504600571275,-70.60663296681,
PE796,PE796,PE796-José Miguel Carrera Esq. / Av. Santa Raquel,-33.5504170608291,-70.6029419639617,
PE685,PE685,PE685-Santa Amalia Esq. / Eucaliptus,-33.5429000746762,-70.6030429817284,
PE686,PE686,PE686-Santa Amalia Esq. / Baco,-33.5429451517001,-70.6000569645519,
PE1343,PE1343,PE1343-Santa Amalia Esq. / Marte,-33.5429977732165,-70.5973121060813,
PE687,PE687,PE687-Santa Amalia Esq. / Manutara,-33.5433822093182,-70.5952590449228,
PE688,PE688,PE688-Santa Amalia Esq. / Kibalion,-33.5434422093857,-70.5920589591533,
PE689,PE689,PE689-Parada 5 / Paradero 20   Av.Vicuña Mackenna,-33.5434863051403,-70.589725000187,
PE1367,PE1367,PE1367-Parada  / Paradero 19   Av.Vicuña Mackenna,-33.5399282894446,-70.5907110339776,
PE1274,PE1274,PE1274-Parada 4 / (M) Rojas   Magallanes,-33.5358521896547,-70.5925079681905,
PE1441,PE1441,PE1441-Parada 12 / (M) Bellavista   De La Florida,-33.5233993726478,-70.5979467552638,
PD286,PD286,PD286-Av. José Arrieta Esq. / Cruz Almeyda,-33.4600825917425,-70.5693900209671,
PD287,PD287,PD287-Av. José Arrieta Esq. / Pasaje Particular,-33.4613426250688,-70.5659010158701,
PD288,PD288,PD288-Av. José Arrieta Esq. / Calle 141-A,-33.462447663223,-70.5626519742197,
PD289,PD289,PD289-Av. José Arrieta Esq. / Ictinos,-33.462622513634,-70.5600358638932,
PD290,PD290,PD290-Av. José Arrieta Esq. / Bramante ,-33.4626516813013,-70.5579629791841,
PD291,PD291,PD291-Av. José Arrieta Esq. / Diego Rojas,-33.462671834578,-70.5565829683806,
PD292,PD292,PD292-Av. José Arrieta Esq. / Calle 132,-33.4626737720649,-70.55469896598,
PD293,PD293,PD293-Av. José Arrieta Esq. / Avenida Tobalaba,-33.4627078015776,-70.5519290362,
PD294,PD294,PD294-Av. José Arrieta Esq. / Jorge Alessandri,-33.4632428860486,-70.5478640298646,
PD271,PD271,PD271-Parada  / Lider - La Reina,-33.460571825186,-70.5465929748917,
PD1382,PD1382,PD1382-Talinay Esq. / Cabo 2Do A. Villegas,-33.458309702138,-70.5438496439984,
PD295,PD295,PD295-Talinay Esq. / Laura Rodríguez,-33.4584891768539,-70.5411269605032,
PD296,PD296,PD296-Dip. Laura Rodríguez Esq. / Pasaje 8,-33.4558439841852,-70.5405470462168,
PD297,PD297,PD297-Dip. Laura Rodríguez Esq. / Pasaje 15,-33.4535459755993,-70.5402153788539,
PD298,PD298,PD298-Parada 4 / Hospital Militar,-33.4519300600676,-70.5399755096309,
PD299,PD299,PD299-Avenida Larrain Esq. / Carlos Ossandón,-33.4511254225795,-70.5431424295567,
PD300,PD300,PD300-Parada  / Aeródromo   Tobalaba,-33.4507579076104,-70.5463029552304,
PD301,PD301,PD301-Avenida Larrain Esq. / Pedro De Ona,-33.4507438272403,-70.5476250103921,
PD302,PD302,PD302-Avenida Larrain Esq. / V. Pérez Rosales,-33.4510898246533,-70.5509800190939,
PD303,PD303,PD303-V. Pérez Rosales Esq. / José Zapiola Cortez,-33.4490378062763,-70.551323031126,
PD304,PD304,PD304-V. Pérez Rosales Esq. / Simon González,-33.4464108211659,-70.5514029813297,
PD305,PD305,PD305-V. Pérez Rosales Esq. / Av. Simón Bolivar,-33.4447777650981,-70.5519860095557,
PD306,PD306,PD306-V. Pérez Rosales Esq. / Avenida Echeñique,-33.4425298052768,-70.5531679996942,
PD307,PD307,PD307-V. Pérez Rosales Esq. / Av. Príncipe De Gales,-33.43964883206,-70.5520990464584,
PD308,PD308,PD308-Príncipe De Gales Esq. / S. Izquierdo,-33.4391797990491,-70.5557278084587,
PD309,PD309,PD309-Avenida Salvador Esq. / Nocedal,-33.4377547379338,-70.5559479457622,
PD310,PD310,PD310-Alc. M. De La Lastra Esq. /  Alc. Rutilio Rivas,-33.4349107632087,-70.5546993498513,
PD311,PD311,PD311-Parada 4 / Rotonda   Tomás Moro,-33.4311017702974,-70.5545530069841,
PC129,PC129,PC129-Avenida Tomás Moro Esq. / Lolco,-33.4279447433547,-70.5541099473071,
PC130,PC130,PC130-Avenida Tomás Moro Esq. / Alejandro Fleming,-33.4257317834876,-70.5540319998721,
PC131,PC131,PC131-Avenida Tomás Moro Esq. / A. De Camargo,-33.4224607989073,-70.5534850085529,
PC132,PC132,PC132-Avenida Tomás Moro Esq. / Nicosia,-33.4209818781033,-70.5532320638367,
PC1034,PC1034,PC1034-Parada 2 / Rotonda Atenas,-33.4185848160466,-70.552796948571,
PC1109,PC1109,PC1109-Parada 3 / Rotonda Atenas,-33.4181825626905,-70.5515756279638,
PC523,PC523,PC523-Av. Cristóbal Colón Esq. / Guernica,-33.4178358495127,-70.5494100070758,
PC524,PC524,PC524-Av. Cristóbal Colón Esq. / Tordesillas,-33.4175818695961,-70.547354987899,
PC525,PC525,PC525-Av. Cristóbal Colón Esq. / Toconao,-33.4173139442998,-70.5453017761749,
PC526,PC526,PC526-Av. Cristóbal Colón Esq. / Alhué,-33.4170898831153,-70.5434819651325,
PC527,PC527,PC527-Av. Cristóbal Colón Esq. / Visviri,-33.4168769487119,-70.5417587166846,
PC678,PC678,PC678-Av. Padre Hurtado -Sur Esq. / Río Guadiana,-33.4133499306022,-70.5403649619759,
PC1134,PC1134,PC1134-Av. Padre Hurtado -Sur Esq. / Monroe,-33.4112725461942,-70.5413638406564,
PC679,PC679,PC679-Av. Padre Hurtado -Sur Esq. / Patagonia,-33.4097114872169,-70.5419694139442,
PC173,PC173,PC173-General Blanche Esq. / Los Dominicos,-33.4092304963739,-70.543688845433,
PC1068,PC1068,PC1068-Parada 2 / (M) Los Dominicos,-33.4082323061441,-70.545014997082,
PC139,PC139,PC139-Av. Padre Hurtado Esq. / Paraná,-33.4047339389849,-70.5438070389238,
PC140,PC140,PC140-Av. Padre Hurtado Esq. / Bocaccio,-33.4011228495829,-70.5443060382146,
PC141,PC141,PC141-Av. Padre Hurtado Esq. / El Alamein,-33.3966898540566,-70.5442950205937,
PC142,PC142,PC142-Av. Padre Hurtado Esq. / Av. Las Condes,-33.394368161461,-70.545204262541,
PC143,PC143,PC143-Parada 4 / Mall   Alto Las Condes,-33.3920908277261,-70.5470390520918,
PA158,PA158,PA158-Parada 8 / Estación Mapocho,-33.4331053453753,-70.6525080403803,
PA29,PA29,PA29-Nataniel Cox Esq. / Tarapacá,-33.4474692768157,-70.6536550477175,
PH799,PH799,PH799-Décima Avenida Esq. / 1ª Transversal,-33.5135012509724,-70.6582689996176,
PH790,PH790,PH790-Décima Avenida Esq. / 2ª Transversal,-33.5123241236437,-70.6621249924767,
PG278,PG278,PG278-Avenida Lo Ovalle Esq. / Ciencias,-33.5133571075427,-70.6625979912195,
PG279,PG279,PG279-Parada 3 / Paradero 17   Gran Avenida,-33.5146461753962,-70.6584049676278,
PG280,PG280,PG280-Avenida Lo Ovalle Esq. / Esmeralda,-33.5150072298063,-70.6566980111568,
PG281,PG281,PG281-Avenida Lo Ovalle Esq. / Angamos,-33.5155782752544,-70.653772007632,
PG282,PG282,PG282-Avenida Lo Ovalle Esq. / María ,-33.5160263494011,-70.6515339557519,
PG283,PG283,PG283-Avenida Lo Ovalle Esq. / Iquique,-33.5164583389999,-70.6492750110535,
PG284,PG284,PG284-Avenida Lo Ovalle Esq. / Covadonga,-33.5169278483197,-70.6469449428809,
